Id,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,msd_track_id
12811,33.4,5.988,5.439,3.407,3.171,2.955,2.41,2.075,2.08,2.071,1.713,1.676,1.466,-121.6,8.964,0.3477,5.269,1.581,1.872,-0.6073,1.942,-0.7299,1.722,0.02993,0.2561,-0.3408,TRDBMBY128F934DB61
12812,39.38,4.668,4.123,2.748,2.316,2.57,2.236,2.154,1.921,1.828,1.562,1.568,1.389,-106.5,12.02,0.04132,0.5463,0.06336,-0.9317,0.7097,-0.6366,0.07406,1.114,-0.5634,-0.4154,-0.4545,TRXLBZA128F92FE84A
12813,60.4,4.882,2.867,3.221,2.524,2.918,2.322,2.082,2.053,2.073,1.892,1.692,1.541,-124.5,23.39,2.563,1.612,1.532,-2.237,-0.7034,0.2158,-0.3943,1.056,-2.59,1.19,-2.83,TREJITG128F148F906
12814,37.19,5.465,4.697,3.262,2.659,2.539,2.349,1.976,1.912,1.945,1.706,1.719,1.452,-112.0,9.141,0.4176,2.299,-0.7191,1.754,-2.094,1.535,-1.032,1.441,-0.719,-0.2015,-1.028,TRGGUMC128F149574C
12815,32.84,5.28,3.112,2.831,2.153,1.88,1.63,1.593,1.456,1.573,1.485,1.413,1.288,-142.4,12.77,5.543,6.445,2.283,1.581,1.051,-0.8606,0.4732,1.551,-0.03027,0.109,-1.52,TRDIALK128F92DC4F5
12816,35.68,4.46,3.948,2.625,2.4,2.479,2.076,1.669,1.728,1.698,1.616,1.494,1.338,-92.04,10.29,-1.648,2.549,0.7048,0.3712,-1.31,1.022,-1.059,1.449,-0.4526,0.2266,-0.241,TRCESSX12903CE30BE
12817,37.24,5.366,3.031,2.36,2.539,2.62,2.234,1.917,2.11,1.974,2.062,1.784,1.501,-135.2,28.68,-10.37,2.005,-2.518,0.1399,-3.363,-0.09898,-1.233,0.4362,-1.602,-0.04541,-1.079,TREEKRM12903CF0CA6
12818,38.05,4.536,4.012,3.117,2.761,2.203,2.095,1.936,1.85,1.917,1.631,1.578,1.35,-103.7,14.7,-0.6277,1.676,-3.506,2.738,0.2224,1.247,-1.699,1.488,-0.2611,0.3493,-0.5039,TRZZMGT128F9311AD7
12819,37.13,4.857,3.478,2.711,1.985,1.89,1.935,1.679,1.847,1.65,1.54,1.757,1.619,-142.8,23.25,5.554,2.73,-1.065,0.7979,-1.004,1.398,-1.204,0.9752,-1.31,0.6196,-0.2237,TRTWAPX128F934F654
12820,57.27,4.904,2.76,2.949,3.262,2.07,2.14,2.055,1.952,1.918,1.772,1.543,1.402,-130.1,13.28,7.718,2.94,-0.9886,-0.6949,-1.084,-0.1723,-0.3943,-0.2281,-0.4725,-0.6827,-0.9327,TRKGZEM128F933900F
12821,33.61,5.42,5.242,4.019,2.261,1.97,1.662,1.65,1.495,1.507,1.301,1.411,1.231,-120.5,12.29,-0.4708,4.136,-1.647,1.077,-0.764,1.857,-1.422,1.545,-0.7242,0.8007,-0.902,TRHJVVD128F4255499
12822,44.12,5.752,4.666,4.301,3.304,2.904,3.04,2.133,1.86,1.871,1.6,1.542,1.668,-112.6,10.65,0.6904,5.885,-2.893,0.6152,-2.542,-0.3591,-0.1053,0.08776,0.81,0.7883,-0.5941,TRCSOUZ128F92C9A24
12823,29.74,4.191,4.948,2.775,2.4,2.222,2.068,1.889,1.567,1.622,1.506,1.403,1.274,-94.31,10.72,-0.5419,5.518,0.8419,-0.2407,-0.686,0.04751,-0.3078,0.3431,0.05055,-0.8124,-0.8415,TRFRNIS128F9301051
12824,37.15,3.543,3.099,2.94,1.964,2.024,2.117,1.624,1.603,1.637,1.465,1.361,1.199,-95.2,8.622,-2.11,3.935,-1.103,0.8968,-0.2997,1.888,-0.4816,1.393,-0.3167,0.08024,-0.8117,TRQHRQB128F9311141
12825,52.01,4.426,3.397,3.403,2.324,2.575,2.085,1.694,1.68,1.944,1.596,1.646,1.618,-100.9,7.213,-1.311,4.596,-1.399,0.06599,-1.5,1.119,-0.5961,1.138,-1.073,0.457,-0.9744,TRHQFVJ128F933975A
12826,48.18,5.105,3.968,3.973,2.563,2.215,2.049,1.862,1.828,1.592,1.36,1.553,1.409,-136.1,13.11,7.459,5.381,-0.6269,2.289,0.4553,0.8042,-1.489,0.1191,-0.5474,0.4934,0.2916,TRFXXYF128F1466054
12827,62.46,6.778,4.564,3.939,3.151,2.483,2.228,1.722,1.818,1.914,1.574,1.52,1.327,-145.3,13.51,5.659,5.091,0.8277,-0.01006,-1.305,-0.3256,-0.7571,0.2724,-0.5369,-0.3424,-1.056,TRPYJKF128F147ECA1
12828,37.32,4.19,2.72,1.978,1.791,2.073,1.607,1.528,1.471,1.462,1.358,1.241,1.208,-84.72,10.9,-2.436,2.824,0.2792,0.7221,-1.481,0.3827,-0.7794,0.9476,-0.747,0.1292,-0.6101,TRVUVKL128F9310EAC
12829,52.97,5.067,4.715,3.674,2.829,2.625,2.5,2.346,2.072,1.989,1.781,1.625,1.503,-100.4,5.358,2.047,2.204,-0.3412,-0.6215,1.215,0.1189,-0.1215,0.6073,-0.966,-0.2672,-0.2472,TRECCFT128E0784E0A
12830,50.17,4.224,2.946,2.901,2.06,2.128,1.877,1.744,1.704,1.679,1.577,1.602,1.373,-113.4,2.375,3.517,2.743,0.7831,1.287,0.04084,1.084,0.3242,0.3559,-0.3123,-0.3007,-0.0409,TRDQKWO128F425E568
12831,61.83,9.84,4.779,4.313,3.863,3.27,2.721,2.921,2.481,2.13,2.291,1.98,1.698,-118.8,15.41,4.687,2.687,1.05,-3.036,0.8914,-0.1778,0.792,0.3204,-0.8275,-0.5025,-0.8416,TRIVYYN128F9345742
12832,48.97,3.278,3.299,3.319,3.605,2.422,2.237,1.825,2.256,2.182,2.626,1.962,1.842,-146.1,19.9,-4.877,4.779,-4.323,-1.521,-2.736,0.5325,-0.7165,-0.8642,-2.587,-0.4263,-0.7002,TRCXQLL128EF35DF16
12833,45.92,5.278,3.827,3.314,2.602,2.28,2.195,1.735,2.044,2.144,1.657,1.738,1.497,-124.0,10.48,4.331,4.533,-0.4517,1.419,-0.2157,1.551,-1.051,1.515,-0.5728,0.8999,-0.2337,TRJJVGF128F427AD3E
12834,40.96,6.04,5.516,4.08,3.145,2.622,2.738,1.885,2.226,2.065,1.657,2.085,1.393,-126.4,9.42,3.709,2.246,0.1356,0.3518,0.2117,1.231,1.219,2.392,0.7039,1.375,0.4201,TRFMKZP128F92F9CEB
12835,42.6,5.185,2.675,2.285,1.877,1.755,1.698,1.665,1.846,1.462,1.631,1.321,1.333,-148.8,20.99,0.885,7.636,-0.6514,2.705,-0.5062,1.245,-1.21,0.6494,-1.311,0.5343,-1.813,TRSKQJD128F429BA49
12836,57.28,6.262,3.666,3.342,2.464,2.395,2.212,1.651,1.619,1.64,1.467,1.396,1.379,-115.0,8.363,5.585,3.741,1.128,1.903,-0.1692,0.315,0.2891,0.1994,0.2708,-0.4681,-0.06888,TRIXTMT12903CB5CC5
12837,44.08,4.575,6.359,3.388,2.434,2.447,2.331,2.039,2.144,1.903,1.814,1.838,1.482,-114.4,13.55,0.6295,1.604,-0.3139,0.747,-0.8208,0.6146,-0.1036,0.2099,-1.505,0.8299,-0.04236,TRRWMLB12903CAF312
12838,44.58,8.463,5.046,5.319,3.866,3.258,2.877,2.249,2.631,2.28,2.101,2.104,1.585,-121.8,13.07,-1.306,0.7995,-3.117,-1.092,-0.7872,-1.243,-4.229,2.227,-0.1924,-2.716,-0.3553,TRCQHDQ128F930CA7D
12839,50.89,5.25,5.532,3.854,2.797,2.977,2.143,1.988,2.095,1.711,1.584,1.588,1.388,-107.7,8.2,6.234,3.025,2.426,-2.667,0.4737,0.9354,-0.1579,-0.1741,-0.5585,0.05558,-0.3935,TRVLRTL128F931B918
12840,44.76,3.659,2.591,2.487,1.865,1.916,1.672,1.735,1.585,1.633,1.526,1.485,1.364,-130.6,8.809,10.3,2.09,-0.8637,-0.1287,0.258,0.8102,-2.315,1.438,-0.8018,-1.165,-0.4727,TRTVPLX12903CC458C
12841,35.11,3.748,3.958,3.172,2.808,2.766,2.185,1.975,2.039,1.773,1.844,2.0,1.608,-106.2,6.948,-0.2751,3.002,-3.242,1.765,-0.5374,1.711,-0.2605,-0.2122,-0.07842,-0.1718,-1.369,TRXYCRM128F93566D4
12842,39.38,5.837,4.889,3.651,2.776,2.414,2.619,1.889,1.879,1.795,1.6,1.435,1.481,-118.0,16.65,1.934,2.247,0.9767,-0.03234,-0.9144,1.754,-1.395,1.688,0.5152,-0.5179,0.207,TRWPDEH128F92F37C6
12843,69.36,6.673,5.352,4.032,3.374,2.662,2.631,2.043,1.856,2.054,2.176,1.634,1.388,-115.8,12.38,1.658,3.32,-1.232,0.335,-2.34,2.241,-0.983,1.462,-0.6077,0.5016,-0.879,TRKHWDK128F42951B1
12844,36.41,8.462,5.0,3.285,2.882,2.691,2.389,2.904,1.941,2.139,1.896,1.938,1.683,-184.5,17.59,8.594,0.283,-0.9332,1.7,-1.152,0.2392,-1.561,0.5569,-2.098,0.4459,-0.3808,TREKNDV128F4228EE2
12845,50.46,4.369,5.828,2.625,2.497,2.208,2.104,1.826,1.952,1.746,1.678,1.551,1.631,-139.8,27.91,-6.514,1.59,5.575,1.112,-1.067,2.173,-2.611,1.442,0.1221,-0.06729,-0.8392,TRLUSMV128F92E9D4A
12846,173.9,12.95,7.48,5.229,4.841,2.979,3.53,2.892,2.534,2.099,2.187,1.895,1.614,-205.4,-12.31,-5.37,0.5667,-1.863,-1.218,-2.631,-0.5252,-1.559,-0.3195,-0.8839,-0.05696,-0.07054,TRGBMUP128F42845F9
12847,53.93,3.108,3.386,2.919,2.16,2.376,1.973,1.695,1.562,1.813,1.448,1.334,1.302,-84.84,5.115,-0.3595,1.116,1.898,-1.818,0.548,-0.6698,0.4289,-0.05557,-0.8374,0.3619,0.1781,TRJCHIE128F42BBAF3
12848,52.82,3.688,2.988,3.214,2.777,2.463,2.02,1.832,1.835,1.722,1.739,1.598,1.415,-99.48,10.11,-1.184,4.126,-1.492,1.659,-0.8555,1.264,-1.131,1.59,-0.6628,0.8431,-0.4104,TRQJYJW128F42498E9
12849,53.09,7.43,3.821,2.658,2.469,2.576,1.803,1.822,2.128,2.189,1.587,1.456,1.513,-142.7,26.55,-5.395,5.917,-1.932,1.912,-0.6899,1.371,-1.255,2.246,-0.9541,0.817,-0.4979,TRMBSEO128F4255C55
12850,61.1,4.039,3.672,3.138,2.469,2.298,1.903,1.867,1.634,1.857,1.597,1.584,1.424,-97.52,9.673,-0.8332,5.266,-0.2869,1.479,-1.546,1.922,-0.975,1.756,-1.1,1.33,-0.6017,TRELNPG128F1495F78
12851,80.33,4.06,3.798,2.869,2.448,2.148,2.414,1.824,1.885,1.877,1.904,1.611,1.582,-108.1,9.314,-4.206,1.586,-3.133,1.904,-2.522,-0.01068,-2.301,1.102,-0.9331,0.708,-1.917,TRDPKTP128F14A730D
12852,45.09,9.991,7.809,6.274,4.594,3.609,3.088,2.937,2.597,2.301,2.231,1.994,1.885,-150.0,15.04,5.157,-1.274,-0.3039,-2.697,-0.8815,-2.408,-3.372,0.4012,-3.442,-1.328,-1.175,TRBIZGM128F92CDF5A
12853,42.26,9.29,4.938,3.718,2.9,2.463,2.418,1.978,1.877,2.05,1.906,1.732,1.452,-132.5,23.07,-0.1943,5.707,-0.06257,1.904,-2.434,0.5704,-4.011,-0.2054,-1.163,1.284,-0.5791,TRZXBLE128F424980B
12854,34.69,5.718,4.698,2.771,2.777,2.318,2.217,1.994,1.912,1.763,1.653,1.535,1.287,-99.05,7.432,0.8952,4.419,0.3565,1.234,-2.773,0.6424,-0.8019,1.25,-0.9164,1.081,-1.121,TRFFKMH128F421B075
12855,49.56,3.893,2.68,2.59,2.046,2.157,2.131,1.766,1.751,1.593,1.633,1.445,1.281,-112.3,14.12,4.431,0.6617,2.358,-2.029,1.606,-1.505,-0.008363,-0.5151,-1.349,0.4705,-1.22,TRFSUFN128F9320BE2
12856,38.82,4.779,4.225,3.087,2.921,2.981,3.061,2.158,2.043,1.842,1.671,1.589,1.341,-95.42,10.71,0.4459,4.328,1.721,-0.7476,-3.223,1.753,-1.169,1.234,-0.33,-0.2447,-0.4286,TRWHDJE12903CED97B
12857,54.33,6.054,4.328,3.899,2.698,3.198,2.337,2.133,2.392,2.33,1.724,1.604,1.437,-105.9,6.849,5.762,0.6323,1.792,-1.418,0.7238,1.032,-0.7272,1.336,-0.7401,-0.5463,0.05037,TRCXRCX128F4287E37
12858,38.59,4.853,4.241,3.09,2.543,2.545,2.448,2.281,1.898,1.682,1.604,1.401,1.379,-104.3,11.36,3.498,3.197,1.058,-0.1695,0.2065,0.1008,0.3481,0.8582,0.1967,0.4464,0.525,TRZRONZ128F9301D2B
12859,37.35,5.156,3.819,3.102,2.557,2.897,2.174,1.966,1.873,1.807,1.646,1.628,1.35,-120.4,10.04,-1.174,4.655,-1.509,1.846,-2.007,1.684,-1.262,1.764,-1.633,0.8424,-0.9939,TRJYSWV128F145B247
12860,42.81,4.933,4.283,3.416,3.663,2.873,2.649,2.125,2.002,2.283,2.314,1.804,1.585,-110.5,18.43,-4.728,11.81,-5.74,4.121,-5.614,3.123,-3.65,1.307,-1.165,0.385,-1.084,TRZORQP128F4273DD9
12861,31.68,4.839,3.596,2.396,2.432,1.907,1.89,1.7,1.769,1.726,1.771,1.56,1.397,-107.3,11.48,-1.941,3.839,-1.745,0.9673,-2.082,0.4779,-0.4811,0.7828,-0.1969,0.5626,-0.2545,TRPCLFR128F93523CC
12862,44.37,4.265,3.096,2.676,2.683,1.902,2.17,1.941,2.0,1.746,1.705,1.486,1.537,-112.9,18.44,1.261,3.964,-0.8591,0.6175,-2.233,1.056,-1.962,1.261,-1.345,0.9723,-0.4153,TRTJGFP128F426AE3F
12863,48.73,5.155,4.593,3.259,3.089,2.671,2.54,2.282,1.795,2.058,1.992,1.673,1.612,-103.8,11.6,-0.5925,3.951,0.8936,-0.3828,-0.8105,1.032,-0.9272,1.375,-0.6314,0.3731,-0.5569,TRAMNBV128F42317A4
12864,35.75,4.826,3.639,4.156,2.605,2.847,2.619,1.799,1.69,2.301,1.665,1.704,1.425,-124.0,17.5,0.06767,4.656,-0.03484,0.1234,0.5002,0.5895,-1.909,0.01065,-1.523,0.3772,-0.4544,TRQIQXU128F9326CB4
12865,51.57,6.627,6.078,3.926,3.006,2.992,2.365,1.778,1.825,2.117,2.563,1.651,1.661,-121.8,16.24,7.3,3.226,0.8707,-1.606,0.2729,-0.006926,-1.521,-0.5281,1.354,-1.589,0.3124,TRTXYZH12903CA2DF5
12866,36.54,4.983,4.598,3.179,3.587,2.897,2.205,2.171,2.369,2.119,1.924,1.748,1.759,-122.7,18.21,-0.2103,4.289,-2.806,-0.5098,-1.036,0.5989,-1.46,1.802,0.4105,0.7777,-0.3459,TRZTNMZ128F424AEFB
12867,37.2,4.549,3.433,3.051,2.626,2.097,2.013,1.764,1.866,1.681,1.441,1.398,1.385,-104.9,11.13,-1.498,4.935,-1.345,2.409,-0.05895,0.8253,-0.3938,2.014,-0.8686,0.2036,-0.0889,TRIKXJP128F933EB2A
12868,53.06,5.822,5.046,4.05,2.896,3.34,2.573,2.458,2.102,2.149,1.631,2.017,1.745,-102.9,7.377,1.583,4.1,-0.4961,0.09158,-0.372,-0.2143,-0.09727,0.3315,-0.6034,-0.135,-0.6929,TRKEIAF128F9326992
12869,38.55,7.332,4.653,3.091,2.976,2.015,1.868,1.747,1.732,1.668,1.624,1.438,1.379,-97.53,6.621,2.569,3.707,0.04395,3.455,0.2812,1.427,0.4989,0.8723,-0.3178,0.6474,0.3079,TRNKNMC128F930E251
12870,50.04,5.632,3.828,2.609,2.552,2.766,1.88,1.847,1.788,1.725,1.686,1.497,1.563,-116.7,9.019,4.832,1.751,1.555,-0.863,0.6027,-0.3433,0.08517,1.578,-0.2561,-0.9464,-0.1683,TRXAYEB128E079952C
12871,54.13,4.268,4.102,3.029,2.713,2.527,2.392,2.07,1.784,1.643,1.627,1.521,1.294,-100.2,5.519,-2.923,3.709,0.5294,0.647,0.3529,0.3803,1.049,1.949,0.3021,0.307,-0.1829,TRRHVNQ128F9339502
12872,39.16,5.079,4.42,3.073,2.685,2.696,2.367,1.926,1.877,1.806,1.79,1.58,1.351,-82.89,5.34,1.411,-0.1297,0.3202,-0.2573,0.1798,1.537,-0.2859,0.5741,0.3369,-0.05467,0.1276,TRAKYHY128F933BB51
12873,63.35,4.999,4.654,4.363,3.386,3.105,2.303,2.032,1.879,1.908,1.618,1.679,1.504,-129.6,10.39,-3.412,5.007,0.5843,0.2809,-1.233,1.452,-1.927,1.582,-1.685,0.5942,-0.9025,TRXJFUH128F14A5517
12874,59.17,5.002,4.616,3.31,2.844,2.356,2.386,1.77,1.731,1.854,1.579,1.443,1.301,-104.0,8.067,-2.231,2.627,1.459,-0.1615,-1.237,1.298,-0.3133,-0.04386,-0.4516,-0.2893,-0.07348,TRSNSRP12903CC4E88
12875,49.29,3.194,2.675,2.328,1.774,1.671,1.608,1.564,1.743,1.608,1.512,1.389,1.316,-99.74,8.438,2.468,2.7,1.215,0.3946,0.2434,0.2911,0.2375,-0.5086,-0.2633,-0.4361,0.1828,TRAXEKY128E07857E6
12876,54.25,3.818,3.405,2.594,2.177,2.359,2.114,2.054,2.278,1.836,1.921,1.998,1.51,-99.04,10.19,1.708,1.159,0.1768,0.06287,0.5462,-0.4197,0.2792,-0.1112,-0.1324,-0.2072,0.3157,TRWHQST128F42AC408
12877,60.76,4.795,4.24,2.595,2.079,1.96,2.189,1.886,1.627,1.808,1.662,1.641,1.317,-107.2,10.91,-1.541,2.637,-0.1298,0.2294,-3.229,1.045,-1.04,1.324,0.06269,0.5803,0.1336,TRUSBQC128F423D823
12878,57.73,6.595,4.098,3.395,2.637,2.267,2.051,1.868,1.736,1.815,1.693,1.532,1.5,-129.2,14.17,2.326,2.93,1.001,-1.795,-0.5693,-0.7868,-0.01987,0.1727,-0.3212,0.0118,0.4149,TRONKTB128F42ABE1C
12879,38.93,5.545,3.685,3.127,2.405,2.599,2.523,1.864,1.878,1.843,1.587,1.57,1.374,-115.1,12.36,0.7129,3.256,-1.826,1.138,-0.7744,1.441,-1.015,2.095,-0.997,0.9854,-0.7683,TRMDVSQ128F1495967
12880,35.52,4.361,3.735,3.717,2.407,2.484,2.427,2.103,1.957,1.822,1.766,1.726,1.389,-104.8,5.011,-1.643,3.511,-0.7245,2.402,-0.1937,2.24,-0.8811,1.194,-0.864,1.111,-0.5445,TRUYAFP128F423EA2E
12881,53.57,9.792,5.749,5.759,5.501,4.294,3.912,2.994,3.016,2.478,2.48,1.946,2.121,-155.4,38.02,-15.46,8.731,-2.584,-0.9898,-1.565,-1.42,-2.783,1.537,-2.23,-0.5911,0.1812,TRFRHHO128F429F057
12882,48.11,5.342,3.409,2.649,2.376,1.941,1.934,1.828,1.998,1.825,1.849,1.651,1.667,-111.9,11.46,-6.871,7.969,-1.952,0.5383,-3.084,1.365,-1.451,1.626,-2.548,0.5338,0.4861,TRPWBFM128F424A89B
12883,64.71,10.06,7.88,3.365,3.179,1.972,1.633,1.8,1.727,1.753,1.423,1.242,1.396,-170.9,20.75,6.712,9.414,1.701,2.716,-1.152,0.6619,-1.603,1.253,-0.7409,0.6686,-1.492,TRJASSN128F423B581
12884,31.35,3.599,2.784,2.106,1.836,1.906,1.683,1.557,1.551,1.558,1.353,1.302,1.15,-89.54,9.195,2.068,6.07,0.3504,0.4328,-1.829,1.892,-0.7228,1.793,-0.9787,0.6265,-0.7819,TRCYZVH128F426E19B
12885,37.81,5.914,5.052,2.57,2.031,2.456,2.048,1.657,1.733,1.548,1.619,1.516,1.299,-106.5,13.08,1.367,3.585,0.5873,0.09449,-1.267,0.4414,-0.9546,1.199,-0.6589,0.3432,-0.7952,TRXOCOC128F9332B92
12886,34.12,4.412,4.231,2.716,2.773,2.164,2.121,1.893,1.656,1.642,1.836,1.486,1.784,-117.1,17.56,0.1238,3.805,0.0826,1.494,-1.799,1.921,-2.228,1.733,-1.669,0.9334,-1.698,TRMWOCY128F149CB4C
12887,59.2,5.493,4.161,3.977,3.062,2.358,2.536,2.246,2.165,2.028,1.765,1.772,1.65,-149.9,21.85,-1.717,1.468,-0.7901,1.435,-2.328,3.02,-1.424,1.255,-1.629,0.8702,-0.8081,TRWVMXX128F147ED78
12888,44.31,4.835,4.18,3.06,3.189,2.201,2.01,1.719,1.908,1.803,1.651,1.703,1.397,-91.12,3.255,-2.301,4.463,0.3532,3.13,-0.7885,1.267,-0.02922,2.273,-0.4907,-0.02256,-1.097,TRRRMGE128F14899B5
12889,39.13,6.415,5.105,3.413,2.565,2.514,2.126,1.806,1.723,1.783,1.787,1.553,1.43,-98.56,7.087,3.056,4.25,-0.5431,1.523,-1.821,1.036,-0.3548,0.1658,0.212,-0.1519,-0.129,TRIIONY12903CF572F
12890,38.37,5.68,3.292,3.083,2.235,2.287,2.487,1.798,2.14,2.379,2.233,1.951,2.014,-137.9,20.51,0.9323,1.016,-1.5,1.426,-2.243,1.723,0.00417,1.514,0.3346,0.4463,-1.919,TRGGEGO128F424A010
12891,48.17,4.108,3.696,2.962,2.576,2.58,2.132,1.835,1.733,1.793,1.722,1.523,1.415,-97.91,7.589,-1.471,4.598,-0.8098,1.255,-1.205,1.87,-0.7859,2.333,-1.307,1.159,-0.7601,TRSGXBB128F428B857
12892,46.12,5.701,7.418,7.97,3.4,3.224,2.948,2.212,2.133,2.296,2.18,2.139,2.184,-138.9,11.55,-2.016,-1.211,-0.9237,-0.6942,-1.56,-0.2424,-3.025,0.5542,-1.822,0.1717,-1.333,TRNTALZ128F426ABE5
12893,52.57,6.508,5.177,3.619,3.124,2.472,2.334,2.249,1.893,1.997,1.739,1.575,1.483,-108.5,9.428,2.065,0.2204,2.484,0.2967,0.5041,1.959,-1.089,1.436,-0.8728,0.4187,-0.8732,TRKKAHM128F148DCF5
12894,35.45,4.814,4.791,2.325,2.412,2.326,2.062,1.945,1.783,1.921,1.754,1.609,1.37,-94.09,10.32,-4.384,5.619,0.7184,1.882,-3.674,0.2114,-0.7598,1.955,-0.702,1.031,-1.314,TRVQNFR128F4263F9C
12895,43.98,5.511,4.497,4.619,3.273,2.812,3.38,2.04,1.904,1.984,1.651,1.5,1.349,-96.44,10.81,-2.398,3.291,0.4251,0.6821,-1.107,1.555,-0.5671,0.869,-0.6505,-0.2104,0.2462,TRQHQJW12903CA7F2D
12896,35.07,5.142,4.307,2.916,2.04,2.54,2.237,1.86,1.831,1.77,1.568,1.727,1.419,-112.6,8.697,-4.941,4.326,-1.169,1.158,-0.8833,1.839,-1.755,1.855,-1.117,0.2158,-0.5602,TRTZLRE128F1457ECE
12897,59.27,8.82,4.021,5.182,3.765,2.603,2.267,2.101,1.761,1.693,1.907,1.579,1.395,-122.4,12.72,2.579,3.518,0.3263,0.03749,-0.5138,1.571,0.3628,0.5313,-0.003583,-0.4786,-0.08853,TRNOMQD128F42958F8
12898,35.61,4.611,2.518,2.411,2.108,2.116,2.204,1.782,1.882,2.032,1.718,1.951,1.583,-128.8,24.0,-5.684,5.268,-1.735,1.058,-1.176,1.501,-0.3288,1.086,-1.92,0.9855,-0.3356,TRPCAZV128E078967D
12899,42.74,3.455,3.496,2.601,2.283,2.24,2.097,1.632,1.666,1.597,1.908,1.744,1.509,-108.5,9.893,-3.394,2.998,-2.219,2.207,-0.6351,2.088,-1.463,1.689,-1.011,1.226,-0.4557,TRLTLAP128F4229E48
12900,54.01,3.662,4.613,2.784,2.906,2.401,2.516,2.011,1.894,1.934,1.647,1.596,1.459,-104.2,0.7227,-0.1932,1.417,-0.4507,-0.3551,0.299,-0.07393,-0.5004,0.9743,-0.8738,-0.07641,0.1161,TRCTNRL128F4287DA1
12901,44.19,8.093,4.868,3.99,3.241,3.268,2.783,2.408,2.249,2.323,2.181,2.006,1.712,-139.4,12.14,0.784,0.2317,-2.06,-3.911,-2.607,-0.01937,-1.049,0.00572,-2.354,-0.7382,-3.25,TRYNBDK128F4241E29
12902,36.12,3.934,4.176,3.275,2.576,2.647,2.36,2.142,2.129,2.118,2.155,1.898,2.298,-163.5,38.85,-8.383,-0.6665,-1.609,-1.262,-2.631,-0.3553,-2.033,-0.3746,-1.675,1.032,-0.3282,TRLUTEL128F934E92C
12903,28.12,6.257,4.055,2.963,3.134,3.001,2.285,1.93,2.204,2.159,1.864,1.761,1.588,-115.5,20.34,-2.447,5.099,-1.284,0.6372,-1.954,1.263,-2.69,1.586,-1.961,0.9098,-0.8727,TRQOXZQ128F425C3CB
12904,56.08,4.678,3.671,2.936,2.642,2.349,2.528,1.919,2.002,1.918,1.7,1.467,1.472,-95.43,4.407,0.3368,1.561,0.9594,-0.8032,0.7113,0.428,-0.834,1.233,0.5783,0.2053,0.1618,TRLDRSZ12903CCE813
12905,38.95,4.868,3.667,3.71,2.76,2.232,2.313,1.758,1.731,1.91,1.543,1.584,1.403,-129.4,10.88,7.98,2.686,1.479,0.2339,-0.3993,-0.262,-0.3674,-0.1563,-0.2147,-0.7718,-0.3181,TRIXZRK128F92F5B8C
12906,77.01,10.02,10.4,5.736,4.37,3.417,3.131,3.191,4.151,3.784,5.006,3.848,3.71,-171.1,2.43,-12.74,-3.243,-1.282,3.008,1.659,2.549,-1.423,0.331,-0.04823,0.2673,-1.068,TRAAGBF128F4224629
12907,54.57,4.163,3.177,2.828,2.151,2.548,2.537,1.933,1.671,1.956,1.814,1.615,1.531,-97.42,11.41,-1.7,3.967,-0.7706,-1.254,-0.3483,1.65,-1.315,1.453,-2.404,0.4148,-0.1793,TRKSQON128F4277CB2
12908,40.04,4.498,6.154,3.124,2.568,2.342,2.267,2.144,2.099,1.883,1.961,2.108,1.679,-134.6,20.92,-14.39,9.404,-4.106,2.019,-1.341,1.895,-0.648,1.537,-1.015,0.2464,-0.2843,TRUCHSB128F429B30B
12909,39.49,7.112,4.987,3.65,2.567,2.85,2.569,1.991,1.843,2.048,1.715,1.678,1.415,-103.9,12.82,-1.588,3.037,0.1528,-0.5601,0.9956,0.6906,-0.6175,0.7027,-1.554,0.4818,-0.743,TRLTXHH12903CB9EC9
12910,74.82,9.865,6.403,3.641,2.761,2.409,2.156,1.904,1.745,1.998,1.589,1.504,1.453,-129.7,21.71,-2.138,0.791,-0.9721,-1.942,-1.908,-1.706,0.4316,0.5909,0.6915,0.3464,-0.1113,TRAHCIR128F42774B8
12911,58.89,6.964,5.989,4.241,3.424,3.504,2.546,2.51,1.831,2.019,1.749,1.537,1.35,-119.6,3.362,2.719,2.451,1.025,0.4586,0.4396,2.317,0.6341,0.9893,0.1187,0.535,0.2012,TRXZOSM128F92E1905
12912,32.83,4.119,3.543,3.378,2.857,2.176,2.023,1.84,1.886,1.774,2.05,1.741,1.517,-126.9,2.821,3.043,6.398,2.084,4.161,-0.03041,3.085,-0.6416,1.841,-1.256,0.7137,-1.202,TRPYGCR128F4296B77
12913,35.2,5.092,3.877,3.06,2.319,2.543,2.368,1.87,1.751,1.905,1.837,1.619,1.401,-107.8,14.26,1.287,5.37,-0.01381,2.249,-1.562,2.014,-1.26,2.045,-1.226,1.115,-1.097,TRTPEWC128F4232220
12914,33.34,4.727,4.254,3.813,2.874,2.823,2.291,2.255,2.308,2.336,1.826,1.905,1.748,-109.2,10.15,3.258,1.773,-0.9278,0.1803,-2.178,1.309,-2.829,1.825,-1.764,-0.2838,-0.4926,TRHDJEZ128F147E9C5
